Bairros SP;Bairros Fortaleza;Bairros RJ;Causa Afastamento 1;Causa Afastamento 2;Causa Afastamento 3;Motivo Desligamento;CBO Ocupação 2002;CNAE 2.0 Classe;CNAE 95 Classe;Distritos SP;Vínculo Ativo 31/12;Faixa Etária;Faixa Hora Contrat;Faixa Remun Dezem (SM);Faixa Remun Média (SM);Faixa Tempo Emprego;Escolaridade após 2005;Qtd Hora Contr;Idade;Ind CEI Vinculado;Ind Simples;Mês Admissão;Mês Desligamento;Mun Trab;Município;Nacionalidade;Natureza Jurídica;Ind Portador Defic;Qtd Dias Afastamento;Raça Cor;Regiões Adm DF;Vl Remun Dezembro Nom;Vl Remun Dezembro (SM);Vl Remun Média Nom;Vl Remun Média (SM);CNAE 2.0 Subclasse;Sexo Trabalhador;Tamanho Estabelecimento;Tempo Emprego;Tipo Admissão;Tipo Estab;Tipo Estab;Tipo Defic;Tipo Vínculo;IBGE Subsetor;Vl Rem Janeiro SC;Vl Rem Fevereiro SC;Vl Rem Março SC;Vl Rem Abril SC;Vl Rem Maio SC;Vl Rem Junho SC;Vl Rem Julho SC;Vl Rem Agosto SC;Vl Rem Setembro SC;Vl Rem Outubro SC;Vl Rem Novembro SC;Ano Chegada Brasil;Ind Trab Intermitente;Ind Trab Parcial
                9997;                9997;                9997;99;99;99;00;782220;46371;51390;                9997;1;05;06;03;02;01;                  07;  44;  33;0;0;11;{ñ;330550;999999;10;2062;0;   0;04;9997;0000001696,93;000001,20;0000001529,45;000001,08;4637199;                  01;06;     1,6;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001361,97;1198;0;0
                9997;                9997;                9997;99;99;99;00;391205;46371;51390;                9997;1;03;06;03;02;02;                  07;  44;  19;0;0;08;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001650,00;000001,16;0000001745,00;000001,23;4637199;                  01;06;     4,7;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001200,00;000001500,00;000001859,11;000002515,87;1198;0;0
                9997;                9997;                9997;99;99;99;00;520110;46371;51390;                9997;1;04;06;03;02;03;                  07;  44;  26;0;0;05;{ñ;330455;999999;10;2062;0;   0;08;9997;0000001800,00;000001,27;0000001747,50;000001,23;4637199;                  01;06;     7,7;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;000001380,00;000001800,00;000001800,00;000001800,00;000001800,00;000001800,00;000001800,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;04;06;02;01;01;                  07;  44;  25;0;0;11;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001412,00;000001,00;0000001129,60;000000,80;4637199;                  01;06;     1,6;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000847,20;1198;0;0
                9997;                9997;                9997;40;40;99;00;422105;46371;51390;                9997;1;05;06;02;01;01;                  07;  44;  32;0;0;10;{ñ;330550;999999;10;2062;0;  21;08;9997;0000001295,45;000000,91;0000001331,82;000000,94;4637199;                  01;06;     2,9;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001400,00;000001300,00;1198;0;0
                9997;                9997;                9997;40;40;40;00;782510;46371;51390;                9997;1;07;06;99;02;02;                  07;  44;  52;0;0;09;{ñ;330490;999999;10;2062;0;  50;08;9997;0000000000,00;000000,00;0000001473,59;000001,04;4637199;                  01;06;     3,4;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000923,74;000001979,45;000001517,58;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;06;06;02;01;01;                  07;  44;  46;0;0;10;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001270,80;000000,90;0000001302,18;000000,92;4637199;                  01;06;     2,8;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001223,73;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;514320;46371;51390;                9997;1;03;06;02;02;01;                  07;  44;  18;0;0;10;{ñ;330550;999999;10;2062;0;   0;02;9997;0000001412,00;000001,00;0000001422,74;000001,00;4637199;                  01;06;     2,9;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001223,90;000001632,31;1198;0;0
                9997;                9997;                9997;99;99;99;00;521115;46371;51390;                9997;1;05;06;02;01;02;                  07;  44;  37;0;0;09;{ñ;330045;999999;10;2062;0;   0;04;9997;0000001412,00;000001,00;0000001388,47;000000,98;4637199;                  01;06;     3,9;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001317,87;000001412,00;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;06;06;02;01;03;                  07;  44;  43;0;0;06;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001412,00;000001,00;0000001411,76;000001,00;4637199;                  01;06;     6,1;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;000000235,33;000001412,00;000001412,00;000001364,93;000001483,29;000001386,33;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;06;06;02;01;02;                  07;  44;  46;0;0;09;{ñ;330430;999999;10;2062;0;   0;08;9997;0000001412,00;000001,00;0000001302,19;000000,92;4637199;                  01;06;     3,6;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000941,33;000001364,93;000001490,50;1198;0;0
                9997;                9997;                9997;99;99;99;00;521115;46371;51390;                9997;1;03;06;99;98;01;                  07;  44;  22;0;0;12;{ñ;330330;999999;10;2062;0;   0;02;9997;0000000000,00;000000,00;0000000000,00;000000,00;4637199;                  01;06;     0,4;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;00;782510;46371;51390;                9997;1;07;06;03;02;03;                  07;  44;  50;0;0;04;{ñ;330455;999999;10;2062;0;   0;08;9997;0000001979,45;000001,40;0000001906,14;000001,35;4637199;                  01;06;     8,6;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;000001319,63;000001979,45;000001979,45;000001979,45;000001979,45;000001979,45;000001979,45;000001979,45;1198;0;0
                9997;                9997;                9997;99;99;99;00;414140;46371;51390;                9997;1;03;06;02;02;02;                  07;  44;  23;0;0;09;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001317,87;000000,93;0000001459,09;000001,03;4637199;                  01;06;     3,6;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001113,82;000001610,92;000001793,74;1198;0;0
                9997;                9997;                9997;99;99;99;00;951105;46371;51390;                9997;1;06;06;05;04;02;                  07;  44;  48;0;0;09;{ñ;330455;999999;10;2062;0;   0;04;9997;0000003573,82;000002,53;0000002898,75;000002,05;4637199;                  01;06;     3,1;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000466,67;000003640,00;000003914,51;1198;0;0
                9997;                9997;                9997;99;99;99;00;520110;46371;51390;                9997;1;04;06;04;04;02;                  07;  44;  26;0;0;09;{ñ;330550;999999;10;2062;0;   0;08;9997;0000002500,00;000001,77;0000003129,84;000002,21;4637199;                  01;06;     3,8;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002166,67;000004065,44;000003787,23;1198;0;0
                9997;                9997;                9997;99;99;99;00;783225;46371;51390;                9997;1;03;06;03;02;02;                  07;  44;  21;0;0;09;{ñ;330455;999999;10;2062;0;   0;08;9997;0000001525,00;000001,08;0000001499,58;000001,06;4637199;                  01;06;     3,9;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001423,33;000001525,00;000001525,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;05;06;02;02;01;                  07;  44;  39;0;0;10;{ñ;330452;999999;10;2062;0;   0;08;9997;0000001364,93;000000,96;0000001415,16;000001,00;4637199;                  01;06;     2,9;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001270,80;000001609,74;1198;0;0
                9997;                9997;                9997;99;99;99;00;782510;46371;51390;                9997;1;06;06;03;02;03;                  07;  44;  49;0;0;05;{ñ;330550;999999;10;2062;0;   0;04;9997;0000002100,00;000001,48;0000002100,00;000001,48;4637199;                  01;06;     7,0;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;000000210,00;000002100,00;000002100,00;000002100,00;000002100,00;000002100,00;000002100,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;414215;46371;51390;                9997;1;04;06;03;02;02;                  07;  44;  27;0;0;09;{ñ;330020;999999;10;2062;0;   0;04;9997;0000001740,00;000001,23;0000001749,34;000001,24;4637199;                  01;06;     3,1;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000643,33;000002093,68;000002520,35;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;05;06;99;02;02;                  07;  44;  36;0;0;08;{ñ;330430;999999;10;2062;0;   0;04;9997;0000000000,00;000000,00;0000001413,39;000001,00;4637199;                  01;06;     4,0;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000141,20;000001412,00;000001455,04;000001373,12;1198;0;0
                9997;                9997;                9997;99;99;99;00;862150;46371;51390;                9997;1;04;06;03;02;03;                  07;  44;  25;0;0;05;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001750,00;000001,23;0000001738,73;000001,22;4637199;                  01;06;     7,9;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;000001750,00;000001750,00;000001750,00;000001718,18;000001691,67;000001750,00;000001750,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;841745;46371;51390;                9997;1;04;06;03;02;01;                  07;  44;  28;0;0;10;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001450,00;000001,02;0000001456,67;000001,03;4637199;                  01;06;     2,7;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001176,43;000001743,58;1198;0;0
                9997;                9997;                9997;99;99;99;00;414140;46371;51390;                9997;1;04;06;02;02;02;                  07;  44;  26;0;0;09;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001339,26;000000,94;0000001698,22;000001,20;4637199;                  01;06;     3,1;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000418,61;000001702,99;000002052,42;1198;0;0
                9997;                9997;                9997;99;99;99;00;911305;46371;51390;                9997;1;05;06;04;03;02;                  07;  44;  30;0;0;08;{ñ;330550;999999;10;2062;0;   0;08;9997;0000002340,00;000001,65;0000002626,00;000001,86;4637199;                  01;06;     4,1;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000520,00;000002600,00;000003559,59;000004110,42;1198;0;0
                9997;                9997;                9997;99;99;99;00;784205;46371;51390;                9997;1;05;06;02;01;02;                  07;  44;  37;0;0;08;{ñ;330430;999999;10;2062;0;   0;08;9997;0000001364,93;000000,96;0000001186,08;000000,84;4637199;                  01;06;     4,3;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000423,60;000001412,00;000001317,87;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;622615;01393;00999;                9997;1;03;06;03;02;02;                  07;  44;  21;0;0;09;{ñ;411140;999999;10;9999;0;   0;02;9997;0000002035,00;000001,44;0000002035,00;000001,44;0139302;                  01;04;     4,0;04;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002035,00;000002035,00;000002035,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;782220;46371;51390;                9997;1;04;06;03;02;03;                  07;  44;  25;0;0;06;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001665,01;000001,17;0000001845,10;000001,30;4637199;                  01;06;     6,4;02;01;CNPJ                ;00;10;17;         n/d;         n/d;         n/d;         n/d;         n/d;000000702,18;000001755,45;000002239,87;000002090,29;000002043,00;000002419,88;1198;0;0
                9997;                9997;                9997;99;99;99;00;414140;46371;51390;                9997;1;05;06;02;02;01;                  07;  44;  34;0;0;10;{ñ;330550;999999;10;2062;0;   0;08;9997;0000001317,87;000000,93;0000001535,35;000001,08;4637199;                  01;06;     2,8;02;01;CNPJ                ;00;60;17;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001405,90;000001882,27;1198;0;0
                9997;                9997;                9997;99;99;99;00;622615;01393;00999;                9997;1;05;06;04;03;02;                  07;  44;  31;0;0;09;{ñ;411140;999999;10;9999;0;   0;02;9997;0000002800,00;000001,98;0000002800,00;000001,98;0139302;                  01;04;     4,0;04;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002800,00;000002800,00;000002800,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;413110;69206;74128;                9997;1;05;06;03;02;02;                  07;  44;  30;0;0;07;{ñ;292870;999999;10;2062;0;   0;08;9997;0000001600,00;000001,13;0000001520,00;000001,07;6920601;                  01;03;     5,6;02;01;CNPJ                ;00;10;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001120,00;000001600,00;000001600,00;000001600,00;000001600,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;621005;01334;00999;                9997;1;05;06;03;01;01;                  07;  44;  36;0;0;10;{ñ;240070;999999;10;9999;0;   0;08;9997;0000001430,00;000001,01;0000001207,56;000000,85;0133402;                  01;02;     2,5;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000762,67;000001430,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;514120;81125;70408;                9997;1;06;06;99;01;03;                  07;  44;  44;0;0;03;{ñ;230010;999999;10;3085;0;   0;08;9997;0000000000,00;000000,00;0000001412,00;000001,00;8112500;                  01;02;    10,0;02;01;CNPJ                ;00;10;19;         n/d;         n/d;000001412,00;000001412,00;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;00;641015;01156;00999;                9997;1;06;06;03;02;02;                  07;  44;  49;0;0;09;{ñ;292840;999999;24;9999;0;   0;08;9997;0000001467,40;000001,03;0000001467,40;000001,03;0115600;                  01;02;     3,2;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000293,48;000001467,40;000001467,40;1198;0;0
                9997;                9997;                9997;99;99;99;00;622005;01512;00999;                9997;1;06;06;02;01;03;                  07;  44;  47;0;0;02;{ñ;170040;999999;10;9999;0;   0;08;9997;0000001412,00;000001,00;0000001412,00;000001,00;0151201;                  01;02;    11,0;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001412,00;000001412,00;000001412,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;782510;42111;45225;                9997;1;04;06;06;04;04;                  07;  44;  26;1;0;00;{ñ;110030;999999;10;9999;0;   0;02;9997;0000005538,50;000003,92;0000003900,29;000002,76;4211101;                  01;02;    16,5;00;06;CNO                 ;00;10;15;000003816,29;000003302,45;000003155,60;000003510,04;000003353,98;000003412,61;000003322,42;000003541,74;000004626,83;000004551,08;000004671,94;1198;0;0
                9997;                9997;                9997;99;99;99;00;641015;01318;00999;                9997;1;03;06;03;02;02;                  07;  44;  20;0;0;08;{ñ;350030;999999;10;9999;0;   0;02;9997;0000002094,70;000001,48;0000002094,70;000001,48;0131800;                  01;02;     4,0;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000069,82;000002094,70;000002094,70;000002094,70;1198;0;0
                9997;                9997;                9997;99;99;99;00;621005;01393;00999;                9997;1;04;06;03;01;01;                  07;  44;  25;0;0;11;{ñ;320320;999999;10;9999;0;   0;08;9997;0000001573,49;000001,11;0000001169,41;000000,83;0139303;                  01;03;     1,4;02;05;CAEPF               ;00;65;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000765,33;1198;0;0
                9997;                9997;                9997;99;99;99;00;621005;01393;00999;                9997;1;04;06;02;02;02;                  07;  44;  27;0;0;10;{ñ;320320;999999;10;9999;0;   0;08;9997;0000001378,73;000000,97;0000001456,50;000001,03;0139303;                  01;03;     3,0;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001426,27;000001564,49;1198;0;0
                9997;                9997;                9997;99;99;99;00;715125;01113;00999;                9997;1;06;06;05;04;01;                  07;  44;  47;0;0;10;{ñ;500790;999999;10;9999;0;   0;02;9997;0000003000,00;000002,12;0000002833,33;000002,00;0111302;                  01;02;     2,8;02;05;CAEPF               ;00;65;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002500,00;000003000,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;641010;01156;00999;                9997;1;04;06;05;05;02;                  07;  44;  26;0;0;10;{ñ;520510;999999;10;9999;0;   0;08;9997;0000003978,56;000002,81;0000004839,05;000003,42;0115600;                  01;02;     3,0;02;05;CAEPF               ;00;90;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000004527,92;000006010,67;1198;0;0
                9997;                9997;                9997;99;99;99;00;354210;01610;00999;                9997;1;06;08;06;05;02;                  07;  48;  41;0;0;09;{ñ;314700;999999;10;9999;0;   0;02;9997;0000005500,00;000003,89;0000004629,17;000003,27;0161099;                  01;02;     3,3;02;05;CAEPF               ;00;25;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002016,67;000005500,00;000005500,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;212410;62040;72109;                9997;1;02;06;03;02;01;                  07;  42;  17;0;1;12;{ñ;420910;999999;10;2062;0;   0;02;9997;0000001463,00;000001,03;0000001463,00;000001,03;6204000;                  01;03;     0,7;02;01;CNPJ                ;00;60;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;1198;0;0
                9997;                9997;                9997;99;99;99;00;317110;62040;72109;                9997;1;05;06;07;05;05;                  07;  42;  30;0;1;00;{ñ;420910;999999;10;2062;0;   0;02;9997;0000005760,28;000004,07;0000004760,29;000003,37;6204000;                  01;03;    28,0;00;01;CNPJ                ;00;10;19;000003862,11;000003954,34;000003862,11;000003862,11;000004055,22;000004552,52;000004599,53;000005986,58;000005434,22;000005434,22;000005760,28;1198;0;0
                9997;                9997;                9997;99;99;99;00;422110;86305;85138;                9997;1;05;06;03;02;02;                  07;  44;  37;0;0;08;{ñ;354970;999999;10;9999;0;   0;02;9997;0000001994,77;000001,41;0000001849,70;000001,31;8630503;                  01;02;     4,4;02;05;CAEPF               ;00;15;22;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001813,43;000001813,43;000001813,43;000001813,43;1198;0;0
                9997;                9997;                9997;99;99;99;00;414105;45307;50300;                9997;1;04;06;04;02;03;                  07;  44;  28;0;0;06;{ñ;320130;999999;10;2054;0;   0;08;9997;0000002305,33;000001,63;0000001881,22;000001,33;4530701;                  01;03;     6,3;02;01;CNPJ                ;00;10;16;         n/d;         n/d;         n/d;         n/d;         n/d;000000733,33;000002187,88;000002000,00;000001934,09;000001981,27;000002026,67;1198;0;0
                9997;                9997;                9997;99;99;99;00;414105;45307;50300;                9997;1;03;06;04;02;02;                  07;  44;  22;0;0;08;{ñ;320130;999999;10;2054;0;   0;08;9997;0000002422,28;000001,71;0000001836,26;000001,29;4530701;                  01;03;     4,3;02;01;CNPJ                ;00;10;16;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000733,33;000002000,00;000002010,90;000002014,77;1198;0;0
                9997;                9997;                9997;99;99;99;00;414105;45307;50300;                9997;1;04;06;04;03;01;                  07;  44;  25;0;0;11;{ñ;320510;999999;10;2054;0;   0;02;9997;0000002256,58;000001,59;0000002256,58;000001,59;4530701;                  01;03;     1,2;02;01;CNPJ                ;00;60;16;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000000400,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;414105;45307;50300;                9997;1;04;06;04;02;01;                  07;  44;  29;0;0;11;{ñ;320510;999999;10;2054;0;   0;08;9997;0000002368,51;000001,67;0000001764,29;000001,25;4530701;                  01;03;     1,5;02;01;CNPJ                ;00;60;16;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001160,07;1198;0;0
                9997;                9997;                9997;99;99;99;00;621005;01512;00999;                9997;1;06;06;05;04;02;                  07;  44;  42;0;0;09;{ñ;500370;999999;10;9999;0;   0;02;9997;0000002830,00;000002,00;0000002830,00;000002,00;0151203;                  01;02;     4,0;02;05;CAEPF               ;00;15;25;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002830,00;000002830,00;000002830,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;351415;69125;74110;                9997;1;05;05;07;05;01;                  07;  40;  33;0;0;10;{ñ;320190;999999;10;9999;0;   0;04;9997;0000005740,00;000004,06;0000005229,82;000003,70;6912500;                  01;02;     2,9;02;05;CAEPF               ;00;15;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000004516,13;000005433,33;1198;0;0
                9997;                9997;                9997;40;40;99;00;622010;81125;70408;                9997;1;05;06;03;02;02;                  07;  44;  37;0;0;08;{ñ;240260;999999;10;3085;0;   2;04;9997;0000001461,00;000001,03;0000001573,96;000001,11;8112500;                  01;02;     5,0;02;01;CNPJ                ;00;10;19;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000001743,40;000001743,40;000001461,00;000001461,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;724115;42120;45233;                9997;1;06;06;08;06;03;                  07;  44;  45;0;0;06;{ñ;220027;999999;10;2054;0;   0;08;9997;0000007500,00;000005,31;0000006785,71;000004,80;4212000;                  01;09;     6,3;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;000002500,00;000007500,00;000007500,00;000007500,00;000007500,00;000007500,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;724315;42120;45233;                9997;1;05;06;09;06;03;                  07;  44;  39;0;0;06;{ñ;291992;999999;10;2054;0;   0;08;9997;0000010272,56;000007,27;0000005793,60;000004,10;4212000;                  01;09;     6,3;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;000001892,67;000005678,00;000005678,00;000005678,00;000005678,00;000005678,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;724115;42120;45233;                9997;1;06;06;09;07;03;                  07;  44;  43;0;0;06;{ñ;280660;999999;10;2054;0;   0;08;9997;0000011961,74;000008,47;0000008019,51;000005,67;4212000;                  01;09;     6,6;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;000003045,97;000005076,61;000005076,61;000009092,23;000010226,28;000011657,10;1198;0;0
                9997;                9997;                9997;99;99;99;00;351605;42120;45233;                9997;1;07;06;11;10;03;                  07;  44;  55;0;0;01;{ñ;292740;999999;10;2054;0;   0;08;9997;0000022342,06;000015,82;0000026389,99;000018,69;4212000;                  01;09;    11,8;02;01;CNPJ                ;00;10;15;000012500,56;000033218,00;000024609,25;000031481,53;000024956,55;000026573,50;000026703,68;000023561,89;000031493,10;000029739,88;000029499,88;1198;0;0
                9997;                9997;                9997;99;99;99;00;724410;42120;45233;                9997;1;06;06;09;08;03;                  07;  44;  46;0;0;05;{ñ;292400;999999;10;2054;0;   0;08;9997;0000010077,25;000007,13;0000011633,05;000008,23;4212000;                  01;09;     7,8;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;000004230,51;000009092,23;000011917,25;000014705,51;000015266,66;000013521,17;000014253,82;1198;0;0
                9997;                9997;                9997;99;99;99;00;314845;42120;45233;                9997;1;06;06;10;09;03;                  07;  44;  41;0;0;05;{ñ;330455;999999;10;2054;0;   0;08;9997;0000015705,55;000011,12;0000016992,57;000012,03;4212000;                  01;09;     7,8;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;000006250,00;000013212,00;000021187,48;000018967,60;000020778,49;000019573,29;000020266,12;1198;0;0
                9997;                9997;                9997;99;99;99;00;724115;42120;45233;                9997;1;05;06;09;07;03;                  07;  44;  34;0;0;06;{ñ;220430;999999;10;2054;0;   0;08;9997;0000010909,63;000007,72;0000008420,34;000005,96;4212000;                  01;09;     6,3;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;000001692,20;000005076,61;000009092,23;000010217,89;000010090,83;000011863,02;1198;0;0
                9997;                9997;                9997;99;99;99;00;724315;42120;45233;                9997;1;06;06;07;05;02;                  07;  44;  41;0;0;09;{ñ;290570;999999;10;2054;0;   0;04;9997;0000005678,00;000004,02;0000004968,25;000003,52;4212000;                  01;09;     3,5;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000002839,00;000005678,00;000005678,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;724315;42120;45233;                9997;1;06;06;07;05;02;                  07;  44;  46;0;0;08;{ñ;292740;999999;10;2054;0;   0;08;9997;0000005678,00;000004,02;0000005148,05;000003,64;4212000;                  01;09;     4,5;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000003028,27;000005678,00;000005678,00;000005678,00;1198;0;0
                9997;                9997;                9997;99;99;99;00;724315;42120;45233;                9997;1;06;06;09;08;03;                  07;  44;  43;0;0;05;{ñ;292860;999999;10;2054;0;   0;04;9997;0000012166,83;000008,61;0000012201,33;000008,64;4212000;                  01;09;     7,3;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;000001892,67;000005678,00;000013100,13;000017048,28;000016384,62;000015635,18;000015704,94;1198;0;0
                9997;                9997;                9997;99;99;99;00;720135;42120;45233;                9997;1;07;06;08;07;02;                  07;  44;  55;0;0;08;{ñ;320320;999999;10;2054;0;   0;08;9997;0000007500,00;000005,31;0000007100,00;000005,03;4212000;                  01;09;     4,7;02;01;CNPJ                ;00;10;15;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;         n/d;000005500,00;000007500,00;000007500,00;000007500,00;1198;0;0
